Title,Link,Location,Price,Information,Image,Brand
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-faithfulganj-kanpur-iid-1817203440,Faithfulganj18 Aug,"₹ 4,35,000","2020 - 55,000 km",https://apollo.olx.in:443/v1/files/kgjm74trj611-IN/image;s=150x0;q=50;f=webp;,tata
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-gariya-kolkata-iid-1810857346,Gariya3 days ago,"₹ 3,59,000","2019 - 29,000 km",https://apollo.olx.in:443/v1/files/iezaikbbuyup1-IN/image;s=150x0;q=50;f=webp;,tata
Tata Harrier,https://www.olx.in/item/cars-c84-used-tata-harrier-in-kamta-lucknow-iid-1817427400,Kamta6 days ago,"₹ 13,75,000","2022 - 125,000 km",https://apollo.olx.in:443/v1/files/qd2qhvd7ow0h1-IN/image;s=150x0;q=50;f=webp;,tata
Tata Safari Storme,https://www.olx.in/item/cars-c84-used-tata-safari-storme-in-salem-east-old-salem-iid-1812056504,Salem East OldToday,"₹ 5,70,000","2013 - 127,321 km",https://apollo.olx.in:443/v1/files/nbbrfh60slcx1-IN/image;s=150x0;q=50;f=webp;,tata
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-paschim-vihar-delhi-iid-1817432700,Paschim ViharToday,"₹ 7,95,000","2024 - 27,000 km",https://apollo.olx.in:443/v1/files/98owdsbx6xgd2-IN/image;s=150x0;q=50;f=webp;,tata
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-jagatpur-ahmedabad-iid-1817322325,JagatpurToday,"₹ 6,18,690","2023 - 15,820 km",https://apollo.olx.in:443/v1/files/flwf9iz7tw9t2-IN/image;s=150x0;q=50;f=webp;,tata
Tata tata-punch,https://www.olx.in/item/cars-c84-used-tata-tata-punch-in-jamia-nagar-delhi-iid-1815953011,Jamia NagarToday,"₹ 5,15,000","2023 - 48,000 km",https://apollo.olx.in:443/v1/files/nsfzu3fc8r3s-IN/image;s=150x0;q=50;f=webp;,tata
Tata tata-punch,https://www.olx.in/item/cars-c84-used-tata-tata-punch-in-govindpuri-delhi-iid-1815952108,GovindpuriToday,"₹ 5,15,000","2023 - 48,000 km",https://apollo.olx.in:443/v1/files/9xt7g61y3mlu1-IN/image;s=150x0;q=50;f=webp;,tata
Tata tata-punch,https://www.olx.in/item/cars-c84-used-tata-tata-punch-in-hauz-khas-delhi-iid-1815951171,Hauz KhasToday,"₹ 5,15,000","2023 - 48,000 km",https://apollo.olx.in:443/v1/files/vlp00zrjdsec-IN/image;s=150x0;q=50;f=webp;,tata
Tata EV,https://www.olx.in/item/cars-c84-used-tata-ev-in-hiranandani-estate-thane-iid-1816479705,Hiranandani EstateToday,"₹ 8,95,000","2022 - 50,383 km",https://apollo.olx.in:443/v1/files/3ru1xku19kkz2-IN/image;s=150x0;q=50;f=webp;,tata
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-gota-ahmedabad-iid-1815453238,GotaToday,"₹ 8,11,000","2021 - 67,000 km",https://apollo.olx.in:443/v1/files/knbg3zj9il2w-IN/image;s=150x0;q=50;f=webp;,tata
Tata Hexa,https://www.olx.in/item/cars-c84-used-tata-hexa-in-airoli-navi-mumbai-iid-1816799867,AiroliToday,"₹ 7,94,444","2018 - 108,888 km",https://apollo.olx.in:443/v1/files/mf8nghf0v58k2-IN/image;s=150x0;q=50;f=webp;,tata
Tata Indica Ev2,https://www.olx.in/item/cars-c84-used-tata-indica-ev2-in-gandhipuram-coimbatore-iid-1813822815,GandhipuramToday,"₹ 1,90,000","2014 - 90,000 km",https://apollo.olx.in:443/v1/files/qieffl1upzho2-IN/image;s=150x0;q=50;f=webp;,tata
Tata tata-punch,https://www.olx.in/item/cars-c84-used-tata-tata-punch-in-thrissur-kerala-iid-1817541941,ThrissurToday,"₹ 7,75,000","2023 - 28,000 km",https://apollo.olx.in:443/v1/files/fpvcccjx8j3q2-IN/image;s=150x0;q=50;f=webp;,tata
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-rohini-sector-10-delhi-iid-1817003630,Rohini Sector 10Today,"₹ 3,85,000","2018 - 25,631 km",https://apollo.olx.in:443/v1/files/p7zw1b1emsk83-IN/image;s=150x0;q=50;f=webp;,tata
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-preet-vihar-delhi-iid-1814914053,Preet ViharToday,"₹ 8,90,000","2022 - 32,000 km",https://apollo.olx.in:443/v1/files/3p4na5dsxphh-IN/image;s=150x0;q=50;f=webp;,tata
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-malumichampatti-coimbatore-iid-1817213125,MalumichampattiToday,"₹ 4,10,000","2017 - 111,000 km",https://apollo.olx.in:443/v1/files/mvne4lr7i8ae2-IN/image;s=150x0;q=50;f=webp;,tata
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-sector-18-gurgaon-iid-1815453153,Sector 18Today,"₹ 4,85,000","2022 - 72,810 km",https://apollo.olx.in:443/v1/files/4jkj86xo1pb71-IN/image;s=150x0;q=50;f=webp;,tata
Tata Nexon,https://www.olx.in/item/cars-c84-used-tata-nexon-in-richmond-town-bengaluru-iid-1814988110,Richmond TownToday,"₹ 12,95,000","2023 - 17,529 km",https://apollo.olx.in:443/v1/files/b05xwbil15rq1-IN/image;s=150x0;q=50;f=webp;,tata
Tata Safari,https://www.olx.in/item/cars-c84-used-tata-safari-in-richmond-town-bengaluru-iid-1809979406,Richmond TownToday,"₹ 17,99,000","2021 - 27,271 km",https://apollo.olx.in:443/v1/files/zjnl0j8t47dn1-IN/image;s=150x0;q=50;f=webp;,tata
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-anna-nagar-chennai-iid-1818058855,Anna NagarToday,"₹ 16,50,000","2024 - 43,000 km",https://apollo.olx.in:443/v1/files/20ysf6y1sw3e-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra TUV,https://www.olx.in/item/cars-c84-used-mahindra-tuv-in-perinthalmanna-kerala-iid-1817174938,Perinthalmanna18 Aug,"₹ 5,65,000","2018 - 120,000 km",https://apollo.olx.in:443/v1/files/e4k4xw78clfk3-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-malancha-kharagpur-iid-1802741366,Malancha13 Aug,"₹ 3,50,001","2014 - 79,000 km",https://apollo.olx.in:443/v1/files/xkioa4t4sjl32-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-ge-premnagar-dehradun-iid-1818083568,GE PremnagarToday,"₹ 10,00,000","2018 - 42,000 km",https://apollo.olx.in:443/v1/files/zwn6g2v8f5c02-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-sector-36-noida-iid-1818083413,Sector 36Today,"₹ 11,00,000","2023 - 18,000 km",https://apollo.olx.in:443/v1/files/6fjppjvhb7bb3-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV700,https://www.olx.in/item/cars-c84-used-mahindra-xuv700-in-shakti-nagar-delhi-iid-1818083475,Shakti NagarToday,"₹ 12,50,000","2022 - 64,500 km",https://apollo.olx.in:443/v1/files/kk7ovv2murhl-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Quanto,https://www.olx.in/item/cars-c84-used-mahindra-quanto-in-kathalbari-jateshwar-iid-1818083338,KathalbariToday,"₹ 2,45,000","2013 - 69,000 km",https://apollo.olx.in:443/v1/files/fr95tyskc9nq1-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-sector-62-mohali-iid-1817220497,Sector 62Today,"₹ 16,90,000","2023 - 45,000 km",https://apollo.olx.in:443/v1/files/rkowij9awmy23-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-field-ganj-ludhiana-iid-1818083217,Field GanjToday,"₹ 12,30,000","2022 - 48,000 km",https://apollo.olx.in:443/v1/files/pwudrz4x9t8m-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Jeep,https://www.olx.in/item/cars-c84-used-mahindra-jeep-in-lalupura-kanor-iid-1818082952,LalupuraToday,"₹ 1,85,000","1997 - 100,000 km",https://apollo.olx.in:443/v1/files/qsx44j65nz8y-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Scorpio Classic,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-classic-in-yamuna-enclave-panipat-iid-1799729694,Yamuna EnclaveToday,"₹ 14,75,000","2022 - 44,000 km",https://apollo.olx.in:443/v1/files/aho1cve4iic-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-singhpur-damoh-iid-1818082818,SinghpurToday,"₹ 3,15,000","2013 - 300,000 km",https://apollo.olx.in:443/v1/files/624vjw1yg2a61-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Supro,https://www.olx.in/item/cars-c84-used-mahindra-supro-in-kodakara-thrissur-iid-1818082520,KodakaraToday,"₹ 3,25,000","2018 - 80,400 km",https://apollo.olx.in:443/v1/files/ain77fea3syg3-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-loco-colony-mughalsarai-iid-1818082467,Loco ColonyToday,"₹ 10,00,000","2022 - 34,000 km",https://apollo.olx.in:443/v1/files/l3dio13ly3q01-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-rk-nagar-kolhapur-iid-1812710154,RK NagarToday,"₹ 9,90,000","2015 - 50,000 km",https://apollo.olx.in:443/v1/files/43z0rea11b0r-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV700,https://www.olx.in/item/cars-c84-used-mahindra-xuv700-in-netaji-subhash-place-delhi-iid-1813264383,Netaji Subhash PlaceToday,"₹ 14,30,000","2023 - 17,000 km",https://apollo.olx.in:443/v1/files/05s0571vs8wk2-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Nuvosport,https://www.olx.in/item/cars-c84-used-mahindra-nuvosport-in-rm-colony-dindigul-iid-1812709981,RM ColonyToday,"₹ 5,50,000","2016 - 93,252 km",https://apollo.olx.in:443/v1/files/1cbhgu8fxw7y1-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-meerut-cantonment-residential-area-meerut-iid-1817004606,Meerut Cantonment Residential AreaToday,"₹ 7,99,000","2020 - 56,000 km",https://apollo.olx.in:443/v1/files/aepvduftferq2-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-kalidas-nagar-tumakuru-iid-1815884904,Kalidas Nagar5 Aug,"₹ 6,95,000","2014 - 155,000 km",https://apollo.olx.in:443/v1/files/sul4uoy5k7zs3-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-ashirvad-society-vijapur-iid-1803999403,Ashirvad Society14 Apr,"₹ 6,91,111","2019 - 76,250 km",https://apollo.olx.in:443/v1/files/nbfspdtg4il42-ADVIN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Scorpio,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-in-karol-bagh-delhi-iid-1817676849,Karol Bagh4 days ago,"₹ 8,90,000","2019 - 81,000 km",https://apollo.olx.in:443/v1/files/x7qmmp919j173-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Scorpio,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-in-meerut-cantonment-residential-area-meerut-iid-1805904057,Meerut Cantonment Residential AreaToday,"₹ 9,50,000","2018 - 50,000 km",https://apollo.olx.in:443/v1/files/y7j9x85ujwhl2-ADVIN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-meerut-cantonment-residential-area-meerut-iid-1805903426,Meerut Cantonment Residential AreaToday,"₹ 13,50,000","2024 - 50,000 km",https://apollo.olx.in:443/v1/files/i2ay6il3ffzn3-ADVIN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-meerut-cantonment-residential-area-meerut-iid-1805402165,Meerut Cantonment Residential AreaToday,"₹ 9,00,000","2023 - 10,000 km",https://apollo.olx.in:443/v1/files/goy0mrakw46x2-ADVIN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-meerut-cantonment-residential-area-meerut-iid-1805401046,Meerut Cantonment Residential AreaToday,"₹ 9,00,000","2022 - 25,000 km",https://apollo.olx.in:443/v1/files/fjvzkmvwn0452-ADVIN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-gota-ahmedabad-iid-1815454416,GotaToday,"₹ 8,90,000","2021 - 55,000 km",https://apollo.olx.in:443/v1/files/ycctnqq6jnaf2-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-dewas-naka-indore-iid-1801300143,Dewas NakaToday,"₹ 3,74,999","2011 - 61,058 km",https://apollo.olx.in:443/v1/files/vrsutsoik47p1-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-dewas-naka-indore-iid-1798235969,Dewas NakaToday,"₹ 5,75,000","2014 - 54,105 km",https://apollo.olx.in:443/v1/files/ynnae5b6q8i7-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-dewas-naka-indore-iid-1797636521,Dewas NakaToday,"₹ 4,89,999","2013 - 62,045 km",https://apollo.olx.in:443/v1/files/m6zndpkmjln73-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra TUV,https://www.olx.in/item/cars-c84-used-mahindra-tuv-in-andheri-west-mumbai-iid-1817541407,Andheri WestToday,"₹ 5,25,000","2016 - 92,846 km",https://apollo.olx.in:443/v1/files/cly4cjfralr8-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-baldevnagar-ambala-iid-1775817624,BaldevnagarToday,"₹ 16,95,000","2023 - 21,000 km",https://apollo.olx.in:443/v1/files/3o2ussqs6ijn1-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-santosh-nagar-hyderabad-iid-1817005062,Santosh NagarToday,"₹ 1,95,000","2002 - 145,000 km",https://apollo.olx.in:443/v1/files/1tn2u1y1wdmh3-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Verito,https://www.olx.in/item/cars-c84-used-mahindra-verito-in-malumichampatti-coimbatore-iid-1817213802,MalumichampattiToday,"₹ 2,55,000","2012 - 150,000 km",https://apollo.olx.in:443/v1/files/5jcf5k9kjsha-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Scorpio N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-lalbagh-lucknow-iid-1817004850,LalbaghToday,"₹ 22,75,000","2025 - 20,500 km",https://apollo.olx.in:443/v1/files/9603f2eqgrz5-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-kukatpally-hyderabad-iid-1812931135,KukatpallyToday,"₹ 5,65,000","2017 - 565,000 km",https://apollo.olx.in/v1/files/5c8r0h6j29a4-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-sadguru-nagar-nashik-iid-1809294845,Sadguru NagarToday,"₹ 6,85,000","2014 - 115,000 km",https://apollo.olx.in:443/v1/files/zx9eqjhhm141-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-kakkanad-kochi-iid-1813593662,KakkanadToday,"₹ 15,25,000","2021 - 69,700 km",https://apollo.olx.in:443/v1/files/p8ywllw6ngof-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-industrial-area-chandigarh-iid-1812498784,Industrial AreaToday,"₹ 11,25,000","2018 - 82,500 km",https://apollo.olx.in:443/v1/files/i6qs30eeuxmm-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-hitech-city-hyderabad-iid-1817506740,Hitech City5 days ago,"₹ 17,50,000","2023 - 44,488 km",https://apollo.olx.in:443/v1/files/yt7n14hxmxba-IN/image;s=150x0;q=50;f=webp;,mahindra
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-shankar-nagar-salem-iid-1808534839,Shankar Nagar29 May,"₹ 11,99,999","2018 - 80,000 km",https://apollo.olx.in:443/v1/files/p7m0o1co2w0w2-IN/image;s=150x0;q=50;f=webp;,mahindra
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-guru-teg-bahadur-nagar-nawanshahr-iid-1817544038,Guru Teg Bahadur Nagar5 days ago,"₹ 14,90,000","2024 - 15,000 km",https://apollo.olx.in:443/v1/files/rquo5k2nzr841-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Mercedes-Benz C-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-c-class-in-tatabad-colony-coimbatore-iid-1809092378,Tatabad Colony3 Jun,"₹ 13,50,000","2013 - 73,725 km",https://apollo.olx.in:443/v1/files/bgq8kgd9l9ce3-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Swift,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-palayapalayam-erode-iid-1813996155,Palayapalayam19 Jul,"₹ 4,15,000","2012 - 125,630 km",https://apollo.olx.in:443/v1/files/v7ar8hwmbe961-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-anna-nagar-chennai-iid-1816964076,Anna NagarToday,"₹ 7,99,000","2016 - 95,000 km",https://apollo.olx.in:443/v1/files/8nbaebjyjgej3-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-dwarka-nashik-iid-1818084261,DwarkaToday,"₹ 15,75,000","2022 - 57,000 km",https://apollo.olx.in:443/v1/files/9zbfjah71uq31-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Alto,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-in-koppa-rural-koppa-iid-1768966943,Koppa RuralToday,"₹ 85,000","2006 - 118,000 km",https://apollo.olx.in:443/v1/files/c96l9l6sj231-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-anna-nagar-chennai-iid-1817000238,Anna NagarToday,"₹ 2,75,000","2010 - 85,000 km",https://apollo.olx.in:443/v1/files/h6bkwwsati1e3-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Alto,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-in-ponkunnam-kottayam-iid-1818081907,PonkunnamToday,"₹ 65,000","2006 - 65,000 km",https://apollo.olx.in:443/v1/files/bw058zevbmp31-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-hitech-city-hyderabad-iid-1818084220,Hitech CityToday,"₹ 6,75,000","2017 - 146,098 km",https://apollo.olx.in:443/v1/files/1jyewgzazdr92-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-hbr-layout-bengaluru-iid-1818084196,HBR LayoutToday,"₹ 7,60,000","2019 - 124,000 km",https://apollo.olx.in:443/v1/files/3ooz2hg2imrj1-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Eeco,https://www.olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-salempur-lucknow-iid-1818084177,SalempurToday,"₹ 6,70,000","2024 - 41,000 km",https://apollo.olx.in:443/v1/files/4spj36oqpajd2-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-nagarur-bengaluru-iid-1818084194,NagarurToday,"₹ 2,70,000","2010 - 101,605 km",https://apollo.olx.in:443/v1/files/645isymqi1ku1-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-avas-vikash-colony-unnao-iid-1818084035,Avas Vikash ColonyToday,"₹ 5,00,000","2018 - 80,000 km",https://apollo.olx.in:443/v1/files/ur72efa3xf2u1-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Toyota Camry,https://www.olx.in/item/cars-c84-used-toyota-camry-in-rajokri-delhi-iid-1818084178,RajokriToday,"₹ 14,99,999","2016 - 68,000 km",https://apollo.olx.in:443/v1/files/s34jpk283y342-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Alto-800,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-shimlaguri-barpeta-road-iid-1816002381,ShimlaguriToday,"₹ 1,85,000","2015 - 57,115 km",https://apollo.olx.in:443/v1/files/eg2yxti867uv2-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Mahindra KUV 100,https://www.olx.in/item/cars-c84-used-mahindra-kuv-100-in-dwarka-delhi-iid-1817367839,DwarkaToday,"₹ 3,75,000","2018 - 56,000 km",https://apollo.olx.in:443/v1/files/pfwkgu1tkr8d-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-sovi-green-park-colony-rudrapur-iid-1816464516,Sovi Green Park ColonyToday,"₹ 14,00,000","2025 - 14,000 km",https://apollo.olx.in:443/v1/files/lkrgg7wg8hn72-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-belagavi-karnataka-iid-1818084165,BelagaviToday,"₹ 8,90,000","2015 - 36,000 km",https://apollo.olx.in:443/v1/files/h6lbmdj9xedf2-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-itpl-road-bengaluru-iid-1818084164,ITPL RoadToday,"₹ 4,25,000","2016 - 12,811 km",https://apollo.olx.in:443/v1/files/sf8lze1m2eig1-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Omni,https://www.olx.in/item/cars-c84-used-maruti-suzuki-omni-in-old-maldah-malda-iid-1818084156,Old MaldahToday,"₹ 1,50,000","2016 - 122,666 km",https://apollo.olx.in:443/v1/files/coigovlbqrke-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-thrikkakara-kochi-iid-1815195857,ThrikkakaraToday,"₹ 7,35,000","2018 - 134,000 km",https://apollo.olx.in:443/v1/files/bmvgtvhwdbjs2-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-ashok-vihar-delhi-iid-1814800373,Ashok Vihar26 Jul,"₹ 14,85,000","2022 - 32,985 km",https://apollo.olx.in:443/v1/files/dt8q6897ppan-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-airport-road-ahmedabad-iid-1817881916,Airport Road2 days ago,"₹ 5,40,000","2021 - 48,000 km",https://apollo.olx.in:443/v1/files/cyzi08giuiki3-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-dindoli-surat-iid-1818084117,DindoliToday,"₹ 1,50,000","2010 - 92,294 km",https://apollo.olx.in:443/v1/files/r8c5vodk4em13-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-colony-pind-mudhal-mudal-iid-1818084102,Colony Pind MudhalToday,"₹ 2,60,000","2014 - 101,000 km",https://apollo.olx.in:443/v1/files/bnw8nwfv7j7b-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-janapath-guwahati-iid-1818084108,JanapathToday,"₹ 19,95,000","2023 - 40,000 km",https://apollo.olx.in:443/v1/files/3lgz7pb9t3cu2-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-kukatpally-hyderabad-iid-1818084103,KukatpallyToday,"₹ 6,75,000","2017 - 146,098 km",https://apollo.olx.in:443/v1/files/ips8asydbrdk1-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-usmanpur-pehowa-iid-1818084093,UsmanpurToday,"₹ 2,50,000","2012 - 80,000 km",https://apollo.olx.in:443/v1/files/gj72a44lq5z81-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Maruti Suzuki Ciaz-S,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-s-in-nefa-tiniali-jorhat-iid-1804358621,Nefa TinialiToday,"₹ 6,20,000","2018 - 70,000 km",https://apollo.olx.in:443/v1/files/hvdooiopro2y-ADVIN/image;s=150x0;q=50;f=webp;,mercedes benz
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-raja-garden-delhi-iid-1818084076,Raja GardenToday,"₹ 3,59,000","2015 - 71,834 km",https://apollo.olx.in:443/v1/files/c4r8ijkl8kse1-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-neela-nagar-vijayapura-iid-1818084053,Neela NagarToday,"₹ 7,80,000","2016 - 129,275 km",https://apollo.olx.in:443/v1/files/s5pnojux3vnc-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-huda-layout-hyderabad-iid-1818084039,Huda LayoutToday,"₹ 3,50,000","2011 - 185,000 km",https://apollo.olx.in:443/v1/files/rrh9ds2u7l7i3-IN/image;s=150x0;q=50;f=webp;,mercedes benz
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-bcc-layout-bengaluru-iid-1818084051,BCC LayoutToday,"₹ 4,80,000","2015 - 105,000 km",https://apollo.olx.in:443/v1/files/cfw96zsp35z22-IN/image;s=150x0;q=50;f=webp;,mercedes benz
