,Title,Link,Location,Price,Image,Brand,Year,Distance Covered
254,Maruti Suzuki Alto-800,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-shimlaguri-barpeta-road-iid-1816002381,Shimlaguri,185000,https://apollo.olx.in:443/v1/files/eg2yxti867uv2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2015,57115.0
255,Mahindra KUV 100,https://www.olx.in/item/cars-c84-used-mahindra-kuv-100-in-dwarka-delhi-iid-1817367839,Dwarka,375000,https://apollo.olx.in:443/v1/files/pfwkgu1tkr8d-IN/image;s=150x0;q=50;f=webp;,mahindra,2018,56000.0
256,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-sovi-green-park-colony-rudrapur-iid-1816464516,Sovi Green Park Colony,1400000,https://apollo.olx.in:443/v1/files/lkrgg7wg8hn72-IN/image;s=150x0;q=50;f=webp;,volkswagen,2025,14000.0
257,Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-belagavi-karnataka-iid-1818084165,Belagavi,890000,https://apollo.olx.in:443/v1/files/h6lbmdj9xedf2-IN/image;s=150x0;q=50;f=webp;,hyundai,2015,36000.0
258,Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-itpl-road-bengaluru-iid-1818084164,ITPL Road,425000,https://apollo.olx.in:443/v1/files/sf8lze1m2eig1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2016,12811.0
259,Maruti Suzuki Omni,https://www.olx.in/item/cars-c84-used-maruti-suzuki-omni-in-old-maldah-malda-iid-1818084156,Old Maldah,150000,https://apollo.olx.in:443/v1/files/coigovlbqrke-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2016,122666.0
260,Maruti Suzuki Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-thrikkakara-kochi-iid-1815195857,Thrikkakara,735000,https://apollo.olx.in:443/v1/files/bmvgtvhwdbjs2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2018,134000.0
261,Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-ashok-vihar-delhi-iid-1814800373,Ashok Vihar,1485000,https://apollo.olx.in:443/v1/files/dt8q6897ppan-IN/image;s=150x0;q=50;f=webp;,kia,2022,32985.0
262,Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-airport-road-ahmedabad-iid-1817881916,Airport Road,540000,https://apollo.olx.in:443/v1/files/cyzi08giuiki3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2021,48000.0
263,Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-dindoli-surat-iid-1818084117,Dindoli,150000,https://apollo.olx.in:443/v1/files/r8c5vodk4em13-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2010,92294.0
264,Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-colony-pind-mudhal-mudal-iid-1818084102,Colony Pind Mudhal,260000,https://apollo.olx.in:443/v1/files/bnw8nwfv7j7b-IN/image;s=150x0;q=50;f=webp;,hyundai,2014,101000.0
265,Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-janapath-guwahati-iid-1818084108,Janapath,1995000,https://apollo.olx.in:443/v1/files/3lgz7pb9t3cu2-IN/image;s=150x0;q=50;f=webp;,toyota,2023,40000.0
266,Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-kukatpally-hyderabad-iid-1818084103,Kukatpally,675000,https://apollo.olx.in:443/v1/files/ips8asydbrdk1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2017,146098.0
267,Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-usmanpur-pehowa-iid-1818084093,Usmanpur,250000,https://apollo.olx.in:443/v1/files/gj72a44lq5z81-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2012,80000.0
268,Maruti Suzuki Ciaz-S,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-s-in-nefa-tiniali-jorhat-iid-1804358621,Nefa Tiniali,620000,https://apollo.olx.in:443/v1/files/hvdooiopro2y-ADVIN/image;s=150x0;q=50;f=webp;,maruti suzuki,2018,70000.0
269,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-raja-garden-delhi-iid-1818084076,Raja Garden,359000,https://apollo.olx.in:443/v1/files/c4r8ijkl8kse1-IN/image;s=150x0;q=50;f=webp;,ford,2015,71834.0
270,Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-neela-nagar-vijayapura-iid-1818084053,Neela Nagar,780000,https://apollo.olx.in:443/v1/files/s5pnojux3vnc-IN/image;s=150x0;q=50;f=webp;,mahindra,2016,129275.0
271,Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-huda-layout-hyderabad-iid-1818084039,Huda Layout,350000,https://apollo.olx.in:443/v1/files/rrh9ds2u7l7i3-IN/image;s=150x0;q=50;f=webp;,hyundai,2011,185000.0
272,Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-bcc-layout-bengaluru-iid-1818084051,BCC Layout,480000,https://apollo.olx.in:443/v1/files/cfw96zsp35z22-IN/image;s=150x0;q=50;f=webp;,hyundai,2015,105000.0
273,Maruti Suzuki Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-chandra-layout-bengaluru-iid-1818084047,Chandra Layout,795000,https://apollo.olx.in:443/v1/files/ysojcst234fq1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki,2018,95000.0
274,Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-six-mile-guwahati-iid-1818084027,Six Mile,1380000,https://apollo.olx.in:443/v1/files/biw1rcwoilop-IN/image;s=150x0;q=50;f=webp;,hyundai,2020,58000.0
275,Mahindra Scorpio Classic,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-classic-in-hanamkonda-warangal-iid-1817777037,Hanamkonda,350000,https://apollo.olx.in:443/v1/files/jbtr2qqusx112-IN/image;s=150x0;q=50;f=webp;,mahindra,2013,142000.0
276,Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-seethammadhara-visakhapatnam-iid-1818084022,Seethammadhara,530000,https://apollo.olx.in:443/v1/files/03ynsk529eyh-IN/image;s=150x0;q=50;f=webp;,tata,2021,88000.0
277,Honda Jazz,https://www.olx.in/item/cars-c84-used-honda-jazz-in-sholinganallur-chennai-iid-1818084019,Sholinganallur,495000,https://apollo.olx.in:443/v1/files/20lgku9qtjin-IN/image;s=150x0;q=50;f=webp;,honda,2016,62000.0
278,Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-prahlad-nagar-ahmedabad-iid-1818084015,Prahlad nagar,1151000,https://apollo.olx.in:443/v1/files/wg9cs8jw06k43-IN/image;s=150x0;q=50;f=webp;,hyundai,2024,86000.0
279,Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-bandra-west-mumbai-iid-1815234942,Bandra West,1855000,https://apollo.olx.in:443/v1/files/054wgiq3mzjv1-IN/image;s=150x0;q=50;f=webp;,toyota,2018,62000.0
280,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-sector-47c-chandigarh-iid-1804733320,Sector 47C,525000,https://apollo.olx.in:443/v1/files/iy6js4r8f4ts2-ADVIN/image;s=150x0;q=50;f=webp;,ford,2017,87000.0
281,Ford Figo,https://www.olx.in/item/cars-c84-used-ford-figo-in-tatabad-colony-coimbatore-iid-1815342787,Tatabad Colony,500000,https://apollo.olx.in:443/v1/files/zyn0bx9zet1d-IN/image;s=150x0;q=50;f=webp;,ford,2019,60542.0
282,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-diamond-avenue-amritsar-iid-1817328547,Diamond Avenue,2290000,https://apollo.olx.in:443/v1/files/wiv21sjmqla53-IN/image;s=150x0;q=50;f=webp;,ford,2019,165215.0
283,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-raja-garden-delhi-iid-1818084076,Raja Garden,359000,https://apollo.olx.in:443/v1/files/c4r8ijkl8kse1-IN/image;s=150x0;q=50;f=webp;,ford,2015,71834.0
284,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-raja-garden-delhi-iid-1818083989,Raja Garden,359000,https://apollo.olx.in:443/v1/files/k61bnsk7hgjk3-IN/image;s=150x0;q=50;f=webp;,ford,2015,71661.0
285,Ford Free Style,https://www.olx.in/item/cars-c84-used-ford-free-style-in-kabir-nagar-ambala-iid-1818083960,Kabir Nagar,320000,https://apollo.olx.in:443/v1/files/7q7131yscx6n-IN/image;s=150x0;q=50;f=webp;,ford,2018,54000.0
286,Ford Aspire,https://www.olx.in/item/cars-c84-used-ford-aspire-in-gunantit-nagar-society-rajkot-iid-1818083938,Gunantit Nagar Society,550000,https://apollo.olx.in:443/v1/files/7o1ipu5yz80g1-IN/image;s=150x0;q=50;f=webp;,ford,2020,80000.0
287,Ford Figo Aspire,https://www.olx.in/item/cars-c84-used-ford-figo-aspire-in-yelahanka-bengaluru-iid-1814372026,Yelahanka,435000,https://apollo.olx.in:443/v1/files/khskuio2gnsr1-IN/image;s=150x0;q=50;f=webp;,ford,2016,54000.0
288,Ford Aspire,https://www.olx.in/item/cars-c84-used-ford-aspire-in-jaripatka-nagpur-iid-1816480986,Jaripatka,475000,https://apollo.olx.in:443/v1/files/rl2niexofmq02-IN/image;s=150x0;q=50;f=webp;,ford,2019,74000.0
289,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-kamakshipalya-bengaluru-iid-1801120426,Kamakshipalya,875000,https://apollo.olx.in:443/v1/files/v31c05ai1nkt2-IN/image;s=150x0;q=50;f=webp;,ford,2020,65000.0
290,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-andheri-east-mumbai-iid-1817652507,Andheri East,699000,https://apollo.olx.in:443/v1/files/fbw5sxxz3avr-IN/image;s=150x0;q=50;f=webp;,ford,2019,59000.0
291,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-industrial-area-chandigarh-iid-1800943429,Industrial Area,495000,https://apollo.olx.in:443/v1/files/puv0hqrivx6i3-IN/image;s=150x0;q=50;f=webp;,ford,2016,74558.0
292,Ford Figo,https://www.olx.in/item/cars-c84-used-ford-figo-in-chinnamal-nagar-coimbatore-iid-1790375978,Chinnamal Nagar,245000,https://apollo.olx.in:443/v1/files/ysmdakazrg6w2-IN/image;s=150x0;q=50;f=webp;,ford,2013,84000.0
293,Ford Fiesta,https://www.olx.in/item/cars-c84-used-ford-fiesta-in-vijay-nagar-indore-iid-1817005640,Vijay Nagar,225000,https://apollo.olx.in:443/v1/files/1hzmz8ixof3e-IN/image;s=150x0;q=50;f=webp;,ford,2011,64387.0
294,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-nagole-hyderabad-iid-1813824406,Nagole,475000,https://apollo.olx.in:443/v1/files/7i0kwr47j5ww1-IN/image;s=150x0;q=50;f=webp;,ford,2014,81965.0
295,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-benzco-vijayawada-iid-1799825967,Benzco,660000,https://apollo.olx.in:443/v1/files/mcijuw3qarpr1-IN/image;s=150x0;q=50;f=webp;,ford,2018,78000.0
296,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-vijay-nagar-nashik-iid-1817543227,Vijay Nagar,2431000,https://apollo.olx.in:443/v1/files/kdupx3q4tqkh2-IN/image;s=150x0;q=50;f=webp;,ford,2017,80000.0
297,Ford Figo Aspire,https://www.olx.in/item/cars-c84-used-ford-figo-aspire-in-electronic-city-bengaluru-iid-1808465049,Electronic City,495000,https://apollo.olx.in:443/v1/files/ccifuyoielym2-IN/image;s=150x0;q=50;f=webp;,ford,2017,67000.0
298,Ford Free Style,https://www.olx.in/item/cars-c84-used-ford-free-style-in-gandhipuram-coimbatore-iid-1817542834,Gandhipuram,565000,https://apollo.olx.in:443/v1/files/8hwic4om4odh-IN/image;s=150x0;q=50;f=webp;,ford,2018,104000.0
299,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-avinashi-coimbatore-iid-1814372476,Avinashi,495000,https://apollo.olx.in:443/v1/files/tm71lngjblnq2-IN/image;s=150x0;q=50;f=webp;,ford,2014,91000.0
300,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-panvel-navi-mumbai-iid-1817750534,Panvel,625000,https://apollo.olx.in:443/v1/files/t1wv3jlygwnz1-IN/image;s=150x0;q=50;f=webp;,ford,2019,59683.0
301,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-mg-road-gurgaon-iid-1812420906,MG Road,1645000,https://apollo.olx.in:443/v1/files/rwu3a9segawr2-IN/image;s=150x0;q=50;f=webp;,ford,2016,133700.0
302,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-khajaguda-hyderabad-iid-1816291426,Khajaguda,745000,https://apollo.olx.in:443/v1/files/o16n6v9yfpem2-IN/image;s=150x0;q=50;f=webp;,ford,2018,87081.0
303,Ford Free Style,https://www.olx.in/item/cars-c84-used-ford-free-style-in-cms-school-coimbatore-iid-1811619899,CMS School,275000,https://apollo.olx.in:443/v1/files/h10lxh9qmqaf3-IN/image;s=150x0;q=50;f=webp;,ford,2011,73000.0
304,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-nagole-hyderabad-iid-1816800562,Nagole,450000,https://apollo.olx.in:443/v1/files/kxx8xd26t8em1-IN/image;s=150x0;q=50;f=webp;,ford,2014,83000.0
305,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-sector-27d-faridabad-iid-1818083396,Sector 27D,661000,https://apollo.olx.in:443/v1/files/m0a0valu6m59-IN/image;s=150x0;q=50;f=webp;,ford,2018,34269.0
306,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-garhi-ghaziabad-iid-1817409218,Garhi,436500,https://apollo.olx.in:443/v1/files/vp4cff978h3p3-IN/image;s=150x0;q=50;f=webp;,ford,2016,57523.0
307,Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-budharaja-sambalpur-iid-1816097137,Budharaja,279000,https://apollo.olx.in:443/v1/files/hd94m0bs5q5g-IN/image;s=150x0;q=50;f=webp;,ford,2012,160000.0
308,Ford Fiesta,https://www.olx.in/item/cars-c84-used-ford-fiesta-in-nellivila-thiruvananthapuram-iid-1818082795,Nellivila,99999,https://apollo.olx.in:443/v1/files/c32du3g9muqy-IN/image;s=150x0;q=50;f=webp;,ford,2006,83000.0
309,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-sv-auto-nagar-tirupati-iid-1818082821,SV Auto Nagar,349999,https://apollo.olx.in:443/v1/files/rkg5vu6r3qy21-IN/image;s=150x0;q=50;f=webp;,ford,2015,101917.0
310,Ford Free Style,https://www.olx.in/item/cars-c84-used-ford-free-style-in-amanora-pune-iid-1818082547,Amanora,502000,https://apollo.olx.in:443/v1/files/xg6257xuupjj1-IN/image;s=150x0;q=50;f=webp;,ford,2018,39436.0
311,Ford Figo,https://www.olx.in/item/cars-c84-used-ford-figo-in-rajarani-bhubaneshwar-iid-1817504080,Rajarani,150000,https://apollo.olx.in:443/v1/files/mgaaxiawnukc3-IN/image;s=150x0;q=50;f=webp;,ford,2013,161711.0
312,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-preet-vihar-delhi-iid-1817301494,Preet Vihar,475000,https://apollo.olx.in:443/v1/files/shvr4oxo9gyj2-IN/image;s=150x0;q=50;f=webp;,ford,2017,53000.0
313,Ford Fiesta Classic,https://www.olx.in/item/cars-c84-used-ford-fiesta-classic-in-salem-east-old-salem-iid-1817213514,Salem East Old,265000,https://apollo.olx.in:443/v1/files/fquyj1wzbxon-IN/image;s=150x0;q=50;f=webp;,ford,2014,86000.0
314,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-dewas-naka-indore-iid-1780715119,Dewas Naka,445000,https://apollo.olx.in:443/v1/files/eg2akbmew9sl1-IN/image;s=150x0;q=50;f=webp;,ford,2015,730101.0
315,Ford Figo Aspire,https://www.olx.in/item/cars-c84-used-ford-figo-aspire-in-sector-9-faridabad-iid-1816479360,Sector 9,350000,https://apollo.olx.in:443/v1/files/ozgdpn9sy6x41-IN/image;s=150x0;q=50;f=webp;,ford,2017,58000.0
316,Ford Free Style,https://www.olx.in/item/cars-c84-used-ford-free-style-in-andheri-east-mumbai-iid-1815772604,Andheri East,499000,https://apollo.olx.in:443/v1/files/16vos6vmtezw1-IN/image;s=150x0;q=50;f=webp;,ford,2018,43000.0
317,Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-baisistha-nagar-guwahati-iid-1808463351,Baisistha Nagar,530000,https://apollo.olx.in:443/v1/files/smk6mkh0jegd-IN/image;s=150x0;q=50;f=webp;,ford,2017,46000.0
318,Ford Figo,https://www.olx.in/item/cars-c84-used-ford-figo-in-malumichampatti-coimbatore-iid-1817212897,Malumichampatti,275000,https://apollo.olx.in:443/v1/files/zgmj8mnr14p43-IN/image;s=150x0;q=50;f=webp;,ford,2012,132000.0
319,Ford Free Style,https://www.olx.in/item/cars-c84-used-ford-free-style-in-richmond-town-bengaluru-iid-1808840795,Richmond Town,699000,https://apollo.olx.in:443/v1/files/0bj227a0frj4-IN/image;s=150x0;q=50;f=webp;,ford,2021,26802.0
320,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-bhikaji-cama-place-delhi-iid-1809485213,Bhikaji Cama Place,1225000,https://apollo.olx.in:443/v1/files/5vqg3ka3kikf3-IN/image;s=150x0;q=50;f=webp;,volkswagen,2022,50000.0
321,Volkswagen Passat,https://www.olx.in/item/cars-c84-used-volkswagen-passat-in-em-bypass-science-city-area-kolkata-iid-1816282681,EM Bypass - Science City Area,325000,https://apollo.olx.in:443/v1/files/mqezj4yxj3st2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2011,82809.0
322,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-tambaram-chennai-iid-1814441491,Tambaram,450000,https://apollo.olx.in:443/v1/files/3lpmwijep3gt-IN/image;s=150x0;q=50;f=webp;,volkswagen,2013,43628.0
323,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-sovi-green-park-colony-rudrapur-iid-1816464516,Sovi Green Park Colony,1400000,https://apollo.olx.in:443/v1/files/lkrgg7wg8hn72-IN/image;s=150x0;q=50;f=webp;,volkswagen,2025,14000.0
324,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-ayodya-nagar-bengaluru-iid-1815991706,Ayodya Nagar,725000,https://apollo.olx.in:443/v1/files/kspv4h7uw5zv2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2017,47000.0
325,Volkswagen Tiguan,https://www.olx.in/item/cars-c84-used-volkswagen-tiguan-in-gotri-vadodara-iid-1813924135,Gotri,1685000,https://apollo.olx.in:443/v1/files/rsdqxioukew2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2018,100000.0
326,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-pichampalayam-pudur-tiruppur-iid-1815129734,Pichampalayam Pudur,1050000,https://apollo.olx.in:443/v1/files/w02gnvp075zs-IN/image;s=150x0;q=50;f=webp;,volkswagen,2022,70800.0
327,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-pawane-gaon-navi-mumbai-iid-1783388426,Pawane Gaon,1000000,https://apollo.olx.in:443/v1/files/8d3fa8u5n2j32-IN/image;s=150x0;q=50;f=webp;,volkswagen,2021,38000.0
328,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-sadguru-nagar-nashik-iid-1808802687,Sadguru Nagar,475000,https://apollo.olx.in:443/v1/files/y4cicqcd2aii1-IN/image;s=150x0;q=50;f=webp;,volkswagen,2014,82000.0
329,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-kolathur-kannagi-nagar-chennai-iid-1817005834,Kolathur Kannagi Nagar,575000,https://apollo.olx.in:443/v1/files/r06fptkqfuwp2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2019,91000.0
330,Volkswagen Tiguan,https://www.olx.in/item/cars-c84-used-volkswagen-tiguan-in-calicut-beach-kozhikode-iid-1812170359,Calicut Beach,1180000,https://apollo.olx.in:443/v1/files/96js09utoenp2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2021,44000.0
331,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-perinthalmanna-kerala-iid-1783296848,Perinthalmanna,165000,https://apollo.olx.in:443/v1/files/asp1mp558qxt3-IN/image;s=150x0;q=50;f=webp;,volkswagen,2011,133000.0
332,Volkswagen Jetta,https://www.olx.in/item/cars-c84-used-volkswagen-jetta-in-chinnamal-nagar-coimbatore-iid-1815551743,Chinnamal Nagar,590000,https://apollo.olx.in:443/v1/files/3qugnckaywos3-IN/image;s=150x0;q=50;f=webp;,volkswagen,2014,254500.0
333,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-vadavalli-coimbatore-iid-1813002440,Vadavalli,320000,https://apollo.olx.in:443/v1/files/9cxby43aq3s31-IN/image;s=150x0;q=50;f=webp;,volkswagen,2013,121700.0
334,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-jp-nagar-bengaluru-iid-1815991374,JP Nagar,725000,https://apollo.olx.in:443/v1/files/omez2c1jelxi3-IN/image;s=150x0;q=50;f=webp;,volkswagen,2017,47000.0
335,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-calicut-airport-kozhikode-iid-1817433784,Calicut Airport,1245000,https://apollo.olx.in:443/v1/files/7z7mjuih4m3p2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2022,36000.0
336,Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-bypass-road-thiruvananthapuram-iid-1817433528,Bypass Road,1245000,https://apollo.olx.in:443/v1/files/9vkxgyndz1zp3-IN/image;s=150x0;q=50;f=webp;,volkswagen,2022,36000.0
337,Volkswagen Jetta,https://www.olx.in/item/cars-c84-used-volkswagen-jetta-in-sarabha-nagar-ludhiana-iid-1811073574,Sarabha Nagar,625000,https://apollo.olx.in:443/v1/files/pwm00ejygfbr-IN/image;s=150x0;q=50;f=webp;,volkswagen,2014,45000.0
338,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-chandranagar-palakkad-iid-1817544298,Chandranagar,385000,https://apollo.olx.in:443/v1/files/eqglkxb3bl7f1-IN/image;s=150x0;q=50;f=webp;,volkswagen,2015,94000.0
339,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-nungambakkam-chennai-iid-1817005429,Nungambakkam,275000,https://apollo.olx.in:443/v1/files/e31g7sf9pmht-IN/image;s=150x0;q=50;f=webp;,volkswagen,2011,69000.0
340,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-thane-west-thane-iid-1817706517,Thane West,479000,https://apollo.olx.in:443/v1/files/j8yq3hidpjcr2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2015,39500.0
341,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-ferozepur-road-area-ludhiana-iid-1817622246,Ferozepur Road Area,340000,https://apollo.olx.in:443/v1/files/1bmh22ifm1n23-IN/image;s=150x0;q=50;f=webp;,volkswagen,2015,45000.0
342,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-swargate-pune-iid-1817861955,Swargate,349000,https://apollo.olx.in:443/v1/files/0q5if6hfzvzm-IN/image;s=150x0;q=50;f=webp;,volkswagen,2014,192000.0
343,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-erode-tamil-nadu-iid-1817006026,Erode,650000,https://apollo.olx.in:443/v1/files/y3po9g4juqen2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2020,51000.0
344,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-cadbury-junction-thane-iid-1811620114,Cadbury Junction,515000,https://apollo.olx.in:443/v1/files/s3mwa42iv7yg1-IN/image;s=150x0;q=50;f=webp;,volkswagen,2017,20000.0
345,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-tagore-nagar-raipur-iid-1817003734,Tagore Nagar,275000,https://apollo.olx.in:443/v1/files/1jktaagoujmj2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2013,78000.0
346,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-karikkode-part-thodupuzha-iid-1818083584,Karikkode Part,665000,https://apollo.olx.in:443/v1/files/dv3pihnab9ax1-IN/image;s=150x0;q=50;f=webp;,volkswagen,2019,44000.0
347,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-kolathur-balaji-nagar-chennai-iid-1818083537,Kolathur Balaji Nagar,475000,https://apollo.olx.in:443/v1/files/p9ppvl9uzug13-IN/image;s=150x0;q=50;f=webp;,volkswagen,2013,124000.0
348,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-basavanahalli-chikkamagaluru-iid-1818083315,Basavanahalli,380000,https://apollo.olx.in:443/v1/files/dvrv9vmyosco1-IN/image;s=150x0;q=50;f=webp;,volkswagen,2013,89000.0
349,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-ponkunnam-kottayam-iid-1818083198,Ponkunnam,470000,https://apollo.olx.in:443/v1/files/41dc36dajnk82-IN/image;s=150x0;q=50;f=webp;,volkswagen,2015,136000.0
350,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-sector-17a-greater-noida-iid-1818082829,Sector 17A,251000,https://apollo.olx.in:443/v1/files/4qapvtytrqm71-IN/image;s=150x0;q=50;f=webp;,volkswagen,2013,87000.0
351,Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-bagadganj-nagpur-iid-1818082792,Bagadganj,571000,https://apollo.olx.in:443/v1/files/s4v57t4gk9d9-IN/image;s=150x0;q=50;f=webp;,volkswagen,2015,125000.0
352,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-ganesh-ghati-udaipur-iid-1818082726,Ganesh Ghati,290000,https://apollo.olx.in:443/v1/files/1q3p10xbs1rx1-IN/image;s=150x0;q=50;f=webp;,volkswagen,2012,97000.0
353,Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-tiruchirappalli-tamil-nadu-iid-1817145958,Tiruchirappalli,357000,https://apollo.olx.in:443/v1/files/nydqagh1q6by2-IN/image;s=150x0;q=50;f=webp;,volkswagen,2012,193000.0
354,Volkswagen Tiguan,https://www.olx.in/item/cars-c84-used-volkswagen-tiguan-in-sh-mount-kottayam-iid-1817543072,SH Mount,1700000,https://apollo.olx.in:443/v1/files/32l7plglfkab1-IN/image;s=150x0;q=50;f=webp;,volkswagen,2018,125000.0
